season,game_id,team,team_abbr,three_pa
2026,401873342,New York Knicks,NY,36
2026,401873198,San Antonio Spurs,SA,40
2026,401873198,Oklahoma City Thunder,OKC,36
2026,401873341,Cleveland Cavaliers,CLE,50
2026,401873341,New York Knicks,NY,32
2026,401873197,San Antonio Spurs,SA,43
2026,401873197,Oklahoma City Thunder,OKC,45
2026,401871339,Cleveland Cavaliers,CLE,34
2026,401871339,Detroit Pistons,DET,39
2026,401871157,San Antonio Spurs,SA,38
2026,401871157,Minnesota Timberwolves,MIN,34
2026,401871338,Detroit Pistons,DET,36
2026,401871338,Cleveland Cavaliers,CLE,35
2026,401871337,Cleveland Cavaliers,CLE,35
2026,401871337,Detroit Pistons,DET,33
2026,401871156,Minnesota Timberwolves,MIN,33
2026,401871156,San Antonio Spurs,SA,32
2026,401871329,Oklahoma City Thunder,OKC,31
2026,401871329,Los Angeles Lakers,LAL,28
2026,401871336,Detroit Pistons,DET,23
2026,401871336,Cleveland Cavaliers,CLE,41
2026,401871155,San Antonio Spurs,SA,26
2026,401871155,Minnesota Timberwolves,MIN,27
2026,401871162,New York Knicks,NY,44
2026,401871162,Philadelphia 76ers,PHI,35
2026,401871328,Oklahoma City Thunder,OKC,38
2026,401871328,Los Angeles Lakers,LAL,30
2026,401871335,Detroit Pistons,DET,25
2026,401871335,Cleveland Cavaliers,CLE,32
2026,401871154,San Antonio Spurs,SA,33
2026,401871154,Minnesota Timberwolves,MIN,40
2026,401871161,New York Knicks,NY,27
2026,401871161,Philadelphia 76ers,PHI,32
2026,401871327,Los Angeles Lakers,LAL,29
2026,401871327,Oklahoma City Thunder,OKC,36
2026,401871334,Cleveland Cavaliers,CLE,32
2026,401871334,Detroit Pistons,DET,28
2026,401871153,Minnesota Timberwolves,MIN,30
2026,401871153,San Antonio Spurs,SA,39
2026,401871160,Philadelphia 76ers,PHI,34
2026,401871160,New York Knicks,NY,26
2026,401871326,Los Angeles Lakers,LAL,30
2026,401871326,Oklahoma City Thunder,OKC,30
2026,401871333,Cleveland Cavaliers,CLE,38
2026,401871333,Detroit Pistons,DET,26
2026,401871152,Minnesota Timberwolves,MIN,26
2026,401871152,San Antonio Spurs,SA,36
2026,401871159,Philadelphia 76ers,PHI,30
2026,401871159,New York Knicks,NY,37
2026,401869384,Toronto Raptors,TOR,28
2026,401869384,Cleveland Cavaliers,CLE,39
2026,401869418,Orlando Magic,ORL,30
2026,401869418,Detroit Pistons,DET,33
2026,401869412,Philadelphia 76ers,PHI,28
2026,401869412,Boston Celtics,BOS,49
2026,401869409,Los Angeles Lakers,LAL,28
2026,401869409,Houston Rockets,HOU,28
2026,401869381,Cleveland Cavaliers,CLE,41
2026,401869381,Toronto Raptors,TOR,36
2026,401869417,Detroit Pistons,DET,27
2026,401869417,Orlando Magic,ORL,36
2026,401869402,Denver Nuggets,DEN,27
2026,401869402,Minnesota Timberwolves,MIN,29
2026,401869410,Boston Celtics,BOS,41
2026,401869410,Philadelphia 76ers,PHI,33
2026,401869393,New York Knicks,NY,36
2026,401869393,Atlanta Hawks,ATL,35
2026,401869407,Houston Rockets,HOU,40
2026,401869407,Los Angeles Lakers,LAL,27
2026,401869380,Toronto Raptors,TOR,38
2026,401869380,Cleveland Cavaliers,CLE,36
2026,401869416,Orlando Magic,ORL,38
2026,401869416,Detroit Pistons,DET,28
2026,401869386,Portland Trail Blazers,POR,47
2026,401869386,San Antonio Spurs,SA,30
2026,401869392,Atlanta Hawks,ATL,42
2026,401869392,New York Knicks,NY,26
2026,401869408,Philadelphia 76ers,PHI,42
2026,401869408,Boston Celtics,BOS,39
2026,401869401,Minnesota Timberwolves,MIN,28
2026,401869401,Denver Nuggets,DEN,29
2026,401869373,Oklahoma City Thunder,OKC,34
2026,401869373,Phoenix Suns,PHX,39
2026,401869415,Detroit Pistons,DET,30
2026,401869415,Orlando Magic,ORL,35
2026,401869405,Los Angeles Lakers,LAL,22
2026,401869405,Houston Rockets,HOU,30
2026,401869406,Boston Celtics,BOS,53
2026,401869406,Philadelphia 76ers,PHI,30
2026,401869385,San Antonio Spurs,SA,33
2026,401869385,Portland Trail Blazers,POR,31
2026,401869377,Cleveland Cavaliers,CLE,40
2026,401869377,Toronto Raptors,TOR,30
2026,401869399,Denver Nuggets,DEN,28
2026,401869399,Minnesota Timberwolves,MIN,25
2026,401869391,New York Knicks,NY,31
2026,401869391,Atlanta Hawks,ATL,41
2026,401869370,Oklahoma City Thunder,OKC,37
2026,401869370,Phoenix Suns,PHX,41
2026,401869414,Detroit Pistons,DET,32
2026,401869414,Orlando Magic,ORL,33
2026,401869382,San Antonio Spurs,SA,33
2026,401869382,Portland Trail Blazers,POR,38
2026,401869400,Los Angeles Lakers,LAL,29
2026,401869400,Houston Rockets,HOU,39
2026,401869404,Boston Celtics,BOS,47
2026,401869404,Philadelphia 76ers,PHI,35
2026,401869398,Denver Nuggets,DEN,32
2026,401869398,Minnesota Timberwolves,MIN,34
2026,401869375,Cleveland Cavaliers,CLE,45
2026,401869375,Toronto Raptors,TOR,23
2026,401869389,New York Knicks,NY,35
2026,401869389,Atlanta Hawks,ATL,33
2026,401869368,Phoenix Suns,PHX,31
2026,401869368,Oklahoma City Thunder,OKC,40
2026,401869411,Orlando Magic,ORL,32
2026,401869411,Detroit Pistons,DET,26
2026,401869397,Houston Rockets,HOU,29
2026,401869397,Los Angeles Lakers,LAL,28
2026,401869378,Portland Trail Blazers,POR,38
2026,401869378,San Antonio Spurs,SA,24
2026,401869396,Philadelphia 76ers,PHI,39
2026,401869396,Boston Celtics,BOS,50
2026,401869395,Minnesota Timberwolves,MIN,34
2026,401869395,Denver Nuggets,DEN,41
2026,401869387,Atlanta Hawks,ATL,30
2026,401869387,New York Knicks,NY,34
2026,401869369,Toronto Raptors,TOR,26
2026,401869369,Cleveland Cavaliers,CLE,40
2026,401869194,Portland Trail Blazers,POR,38
2026,401869194,San Antonio Spurs,SA,33
2026,401869193,Orlando Magic,ORL,34
2026,401869193,Detroit Pistons,DET,32
2026,401869192,Phoenix Suns,PHX,39
2026,401869192,Oklahoma City Thunder,OKC,46
2026,401869191,Philadelphia 76ers,PHI,23
2026,401869191,Boston Celtics,BOS,44
2026,401869190,Houston Rockets,HOU,33
2026,401869190,Los Angeles Lakers,LAL,19
2026,401869189,Atlanta Hawks,ATL,37
2026,401869189,New York Knicks,NY,25
2026,401869188,Minnesota Timberwolves,MIN,34
2026,401869188,Denver Nuggets,DEN,36
2026,401869187,Toronto Raptors,TOR,27
2026,401869187,Cleveland Cavaliers,CLE,32
